2026-09-13T00:00:00Z | ERROR | API_GATEWAY | 203.170.107.70 | PUT | /api/users | 200 | 1167 | req-0 | user-6453 | database connection failed
2026-09-13T00:00:03.458Z | ERROR | PAYMENT | 109.194.238.36 | PUT | /api/inventory | 200 | 458 | req-1174 | user-4609 | database connection failed
2026-09-13T00:00:03.459Z | ERROR | AUTH | 173.104.26.28 | GET | /logout | 204 | 1244 | req-1174 | user-6185 | resource not found
2026-09-13T00:00:03.460Z | ERROR | API_GATEWAY | 64.164.244.102 | PUT | /api/users | 201 | 1143 | req-1175 | user-2124 | resource not found
2026-09-13T00:00:03.461Z | WARN | NOTIFICATION | 153.107.130.219 | POST | /api/notifications | 200 | 795 | req-1175 | user-3251 | retry scheduled after 4 attempts
2026-09-13T00:00:03.462Z | ERROR | PAYMENT | 166.81.137.158 | DELETE | /logout | 201 | 1031 | req-1175 | user-3212 | payment service unavailable
2026-09-13T00:00:03.463Z | INFO | API_GATEWAY | 3.200.26.91 | PUT | /api/inventory | 200 | 1157 | req-1176 | user-4189 | notification sent
2026-09-13T00:00:03.464Z | ERROR | ORDER | 35.158.145.143 | DELETE | /api/notifications | 201 | 1115 | req-1176 | user-6056 | data validation failed
2026-09-13T00:00:03.465Z | DEBUG | API_GATEWAY | 39.161.130.21 | PATCH | /api/users | 201 | 1112 | req-1177 | user-850 | data validation failed
2026-09-13T00:00:03.466Z | INFO | NOTIFICATION | 39.68.227.91 | PUT | /api/users | 201 | 1347 | req-1177 | user-5135 | cache miss
2026-09-13T00:00:03.467Z | INFO | ORDER | 186.101.2.71 | DELETE | /health | 204 | 434 | req-1177 | user-7579 | user session created
2026-09-13T00:00:03.468Z | WARN | API_GATEWAY | 149.136.141.205 | PUT | /api/inventory | 201 | 1236 | req-1178 | user-1603 | retry scheduled after 1 attempts
2026-09-13T00:00:03.469Z | INFO | PAYMENT | 14.241.94.200 | GET | /api/orders | 204 | 191 | req-1178 | user-8965 | resource not found
2026-09-13T00:00:03.470Z | ERROR | ORDER | 116.32.208.207 | PATCH | /logout | 200 | 1042 | req-1178 | - | connection timeout
2026-09-13T00:00:03.471Z | INFO | API_GATEWAY | 58.235.229.228 | GET | /login | 200 | 58 | req-1179 | user-3423 | data validation failed
2026-09-13T00:00:03.472Z | INFO | PAYMENT | 3.213.199.134 | PUT | /api/notifications | 201 | 946 | req-1179 | user-3026 | request completed
2026-09-13T00:00:03.473Z | ERROR | ORDER | 135.117.19.254 | DELETE | /api/users | 200 | 101 | req-1179 | - | payment service unavailable
2026-09-13T00:00:03.474Z | DEBUG | ORDER | 6.71.88.229 | POST | /api/orders/{id} | 200 | 33 | req-1179 | user-2866 | user session created
2026-09-13T00:00:03.475Z | ERROR | API_GATEWAY | 10.66.5.186 | POST | /api/payments | 201 | 1300 | req-1180 | - | user session created
2026-09-13T00:00:03.476Z | ERROR | USER | 170.125.146.6 | GET | /health | 200 | 1222 | req-1180 | user-4057 | data validation failed
2026-09-13T00:00:03.477Z | ERROR | ORDER | 146.133.150.123 | PATCH | /api/inventory | 204 | 797 | req-1180 | - | authentication failed
2026-09-13T00:00:03.478Z | INFO | API_GATEWAY | 46.178.62.240 | POST | /api/orders/{id} | 201 | 577 | req-1181 | user-3592 | cache miss
2026-09-13T00:00:03.479Z | DEBUG | PAYMENT | 206.243.149.5 | PUT | /login | 204 | 1373 | req-1181 | user-3101 | resource not found
2026-09-13T00:00:03.480Z | ERROR | INVENTORY | 208.22.177.248 | DELETE | /api/payments | 200 | 94 | req-1181 | user-3418 | notification sent
2026-09-13T00:00:03.481Z | ERROR | ORDER | 170.56.94.169 | POST | /api/inventory | 200 | 169 | req-1181 | user-3014 | resource not found
2026-09-13T00:00:03.482Z | INFO | API_GATEWAY | 205.33.13.22 | POST | /api/orders/{id} | 201 | 91 | req-1182 | user-3222 | data validation failed
2026-09-13T00:00:03.483Z | ERROR | USER | 28.71.44.191 | PATCH | /api/inventory | 200 | 692 | req-1182 | user-3934 | notification sent
2026-09-13T00:00:03.484Z | ERROR | INVENTORY | 223.20.245.8 | PUT | /login | 200 | 839 | req-1182 | user-1196 | connection timeout
2026-09-13T00:00:03.485Z | DEBUG | API_GATEWAY | 100.223.122.147 | GET | /api/payments | 201 | 867 | req-1183 | user-503 | notification sent
2026-09-13T00:00:03.486Z | INFO | DATABASE | 202.243.43.135 | GET | /logout | 204 | 1488 | req-1183 | user-8291 | user session created
2026-09-13T00:00:03.487Z | INFO | API_GATEWAY | 189.244.226.14 | POST | /api/orders/{id} | 200 | 742 | req-1184 | user-7639 | data validation failed
2026-09-13T00:00:03.488Z | WARN | PAYMENT | 148.171.74.243 | PUT | /health | 200 | 587 | req-1184 | - | retry scheduled after 4 attempts
2026-09-13T00:00:03.489Z | ERROR | PAYMENT | 2.54.32.249 | GET | /api/notifications | 201 | 506 | req-1184 | user-5223 | order processed successfully
2026-09-13T00:00:03.490Z | DEBUG | AUTH | 61.199.28.54 | DELETE | /api/payments | 201 | 997 | req-1184 | user-6478 | data validation failed
2026-09-13T00:00:03.491Z | INFO | API_GATEWAY | 149.12.61.190 | PATCH | /api/orders/{id} | 200 | 1342 | req-1185 | user-7802 | user session created
2026-09-13T00:00:03.492Z | ERROR | AUTH | 65.7.100.118 | POST | /api/inventory | 204 | 9 | req-1185 | user-4388 | cache miss
2026-09-13T00:00:03.493Z | INFO | INVENTORY | 10.170.205.7 | GET | /login | 204 | 180 | req-1185 | user-4387 | notification sent
2026-09-13T00:00:03.494Z | ERROR | ORDER | 19.44.193.82 | PATCH | /api/orders/{id} | 201 | 266 | req-1185 | user-2226 | notification sent
2026-09-13T00:00:03.495Z | ERROR | API_GATEWAY | 42.144.203.42 | DELETE | /api/orders | 200 | 500 | req-1186 | - | order processed successfully
2026-09-13T00:00:03.496Z | INFO | INVENTORY | 129.233.35.59 | DELETE | /api/orders | 200 | 246 | req-1186 | - | resource not found
2026-09-13T00:00:03.497Z | INFO | API_GATEWAY | 101.55.217.214 | PUT | /api/notifications | 204 | 1237 | req-1187 | user-476 | notification sent
2026-09-13T00:00:03.498Z | INFO | ORDER | 148.207.200.56 | POST | /api/notifications | 204 | 1189 | req-1187 | - | notification sent
2026-09-13T00:00:03.499Z | ERROR | API_GATEWAY | 59.202.122.34 | PUT | /api/inventory | 204 | 1231 | req-1188 | user-8395 | notification sent
2026-09-13T00:00:03.500Z | ERROR | ORDER | 18.42.68.223 | GET | /logout | 204 | 705 | req-1188 | user-8177 | resource not found
2026-09-13T00:00:03.501Z | WARN | AUTH | 145.232.246.212 | GET | /health | 201 | 519 | req-1188 | user-5028 | retry scheduled after 2 attempts
2026-09-13T00:00:03.502Z | ERROR | ORDER | 13.93.179.14 | PATCH | /api/inventory | 200 | 1404 | req-1188 | user-7010 | order processed successfully
2026-09-13T00:00:03.503Z | INFO | API_GATEWAY | 142.191.187.43 | DELETE | /api/orders/{id} | 201 | 268 | req-1189 | - | data validation failed
2026-09-13T00:00:03.504Z | ERROR | USER | 216.111.253.205 | POST | /api/inventory | 200 | 916 | req-1189 | user-3791 | authentication failed
2026-09-13T00:00:03.505Z | INFO | USER | 131.95.34.185 | PATCH | /api/inventory | 201 | 678 | req-1189 | - | notification sent
2026-09-13T00:00:03.506Z | ERROR | PAYMENT | 109.243.44.71 | PUT | /api/orders | 201 | 726 | req-1189 | user-6277 | resource not found
2026-09-13T00:00:03.507Z | DEBUG | API_GATEWAY | 61.54.50.88 | PUT | /api/notifications | 200 | 637 | req-1190 | user-2415 | cache miss
2026-09-13T00:00:03.508Z | INFO | INVENTORY | 95.9.187.29 | POST | /api/orders | 204 | 494 | req-1190 | user-3216 | order processed successfully
2026-09-13T00:00:03.509Z | DEBUG | USER | 87.117.55.232 | DELETE | /api/orders/{id} | 201 | 519 | req-1190 | user-6294 | notification sent
2026-09-13T00:00:03.510Z | ERROR | PAYMENT | 84.188.185.93 | PUT | /api/orders/{id} | 200 | 1222 | req-1190 | user-8209 | inventory lookup failed
2026-09-13T00:00:03.511Z | ERROR | API_GATEWAY | 63.201.254.43 | POST | /api/users | 200 | 165 | req-1191 | user-5763 | payment service unavailable
2026-09-13T00:00:03.512Z | ERROR | PAYMENT | 18.71.156.236 | PATCH | /api/payments | 200 | 755 | req-1191 | user-7856 | cache miss
2026-09-13T00:00:03.513Z | DEBUG | INVENTORY | 52.43.94.39 | PUT | /login | 204 | 1399 | req-1191 | user-8445 | resource not found
2026-09-13T00:00:03.514Z | INFO | API_GATEWAY | 9.94.149.152 | DELETE | /api/notifications | 201 | 215 | req-1192 | - | order processed successfully
2026-09-13T00:00:03.515Z | ERROR | DATABASE | 183.227.177.243 | PATCH | /api/notifications | 201 | 896 | req-1192 | user-4302 | request completed
2026-09-13T00:00:03.516Z | ERROR | INVENTORY | 123.144.70.9 | DELETE | /logout | 201 | 180 | req-1192 | user-1817 | user session created
2026-09-13T00:00:03.517Z | ERROR | NOTIFICATION | 53.98.56.137 | PATCH | /logout | 201 | 900 | req-1192 | - | order processed successfully
2026-09-13T00:00:03.518Z | DEBUG | API_GATEWAY | 134.161.209.238 | PUT | /api/orders/{id} | 204 | 877 | req-1193 | user-8162 | user session created
2026-09-13T00:00:03.519Z | INFO | INVENTORY | 46.246.106.110 | PATCH | /logout | 204 | 126 | req-1193 | - | order processed successfully
2026-09-13T00:00:03.520Z | ERROR | DATABASE | 93.163.112.3 | PUT | /api/orders/{id} | 201 | 564 | req-1193 | user-519 | cache miss
2026-09-13T00:00:03.521Z | ERROR | PAYMENT | 78.225.149.200 | POST | /api/orders/{id} | 201 | 1389 | req-1193 | user-2538 | authentication failed
2026-09-13T00:00:03.522Z | ERROR | API_GATEWAY | 107.119.246.178 | POST | /api/orders | 200 | 1232 | req-1194 | user-7859 | request completed
2026-09-13T00:00:03.523Z | INFO | DATABASE | 190.167.159.56 | PATCH | /api/orders/{id} | 200 | 1338 | req-1194 | user-3696 | data validation failed
2026-09-13T00:00:03.524Z | WARN | PAYMENT | 178.219.134.6 | PATCH | /api/orders | 201 | 487 | req-1194 | user-698 | retry scheduled after 1 attempts
2026-09-13T00:00:03.525Z | ERROR | AUTH | 216.132.114.86 | GET | /api/notifications | 201 | 785 | req-1194 | user-4741 | cache miss
2026-09-13T00:00:03.526Z | INFO | API_GATEWAY | 76.189.144.215 | PUT | /logout | 201 | 515 | req-1195 | user-4229 | user session created
2026-09-13T00:00:03.527Z | ERROR | AUTH | 151.51.100.220 | POST | /login | 204 | 1073 | req-1195 | user-6562 | inventory lookup failed
2026-09-13T00:00:03.528Z | ERROR | INVENTORY | 51.223.124.34 | POST | /api/notifications | 200 | 480 | req-1195 | user-3631 | notification sent
2026-09-13T00:00:03.529Z | ERROR | NOTIFICATION | 105.116.168.246 | GET | /api/inventory | 201 | 105 | req-1195 | - | resource not found
2026-09-13T00:00:03.530Z | ERROR | API_GATEWAY | 189.106.185.240 | POST | /health | 200 | 285 | req-1196 | - | cache miss
2026-09-13T00:00:03.531Z | DEBUG | ORDER | 134.190.185.79 | PATCH | /health | 201 | 318 | req-1196 | user-3902 | request completed
2026-09-13T00:00:03.532Z | WARN | NOTIFICATION | 204.228.0.218 | POST | /api/notifications | 204 | 870 | req-1196 | user-2935 | retry scheduled after 1 attempts
2026-09-13T00:00:03.533Z | ERROR | USER | 33.130.165.130 | GET | /api/orders | 201 | 127 | req-1196 | - | data validation failed
2026-09-13T00:00:03.534Z | ERROR | API_GATEWAY | 175.139.242.91 | POST | /api/payments | 201 | 382 | req-1197 | user-388 | data validation failed
2026-09-13T00:00:03.535Z | DEBUG | INVENTORY | 92.75.227.251 | POST | /api/orders | 201 | 686 | req-1197 | user-8451 | notification sent
2026-09-13T00:00:03.536Z | ERROR | DATABASE | 212.135.236.8 | PATCH | /api/orders/{id} | 201 | 777 | req-1197 | user-8204 | data validation failed
2026-09-13T00:00:03.537Z | ERROR | ORDER | 64.255.245.47 | PATCH | /api/inventory | 204 | 842 | req-1197 | user-1747 | authentication failed
2026-09-13T00:00:03.538Z | INFO | API_GATEWAY | 32.43.55.31 | GET | /api/notifications | 204 | 201 | req-1198 | user-151 | resource not found
2026-09-13T00:00:03.539Z | ERROR | PAYMENT | 204.83.122.121 | PUT | /api/payments | 204 | 115 | req-1198 | user-441 | connection timeout
2026-09-13T00:00:03.540Z | INFO | AUTH | 97.107.25.120 | PATCH | /api/notifications | 200 | 146 | req-1198 | - | data validation failed
2026-09-13T00:00:03.541Z | WARN | API_GATEWAY | 109.232.137.5 | PUT | /logout | 200 | 207 | req-1199 | user-5078 | retry scheduled after 2 attempts
2026-09-13T00:00:03.542Z | INFO | INVENTORY | 193.75.91.163 | PUT | /logout | 200 | 1455 | req-1199 | - | resource not found
2026-09-13T00:00:03.543Z | DEBUG | ORDER | 60.136.213.122 | GET | /api/orders/{id} | 201 | 1050 | req-1199 | user-8951 | cache miss
2026-09-13T00:00:03.544Z | INFO | API_GATEWAY | 204.58.3.166 | GET | /health | 201 | 924 | req-1200 | user-8384 | user session created
2026-09-13T00:00:03.545Z | DEBUG | NOTIFICATION | 181.106.118.11 | POST | /api/notifications | 204 | 60 | req-1200 | user-2831 | order processed successfully
2026-09-13T00:00:03.546Z | ERROR | USER | 65.7.214.24 | PATCH | /api/users | 204 | 1481 | req-1200 | user-5537 | notification sent
2026-09-13T00:00:03.547Z | ERROR | DATABASE | 139.174.57.235 | DELETE | /login | 201 | 772 | req-1200 | user-8051 | payment service unavailable
2026-09-13T00:00:03.548Z | WARN | API_GATEWAY | 10.190.255.210 | DELETE | /api/notifications | 201 | 877 | req-1201 | user-4926 | retry scheduled after 3 attempts
2026-09-13T00:00:03.549Z | INFO | ORDER | 94.148.166.192 | POST | /api/inventory | 201 | 110 | req-1201 | user-6191 | request completed
2026-09-13T00:00:03.550Z | WARN | USER | 37.211.87.57 | DELETE | /api/users | 201 | 1091 | req-1201 | - | retry scheduled after 3 attempts
2026-09-13T00:00:03.551Z | INFO | PAYMENT | 10.70.134.189 | PUT | /login | 204 | 940 | req-1201 | user-3380 | request completed
2026-09-13T00:00:03.552Z | INFO | API_GATEWAY | 169.90.225.225 | POST | /api/inventory | 200 | 484 | req-1202 | user-504 | data validation failed
2026-09-13T00:00:03.553Z | INFO | PAYMENT | 107.62.123.166 | DELETE | /api/users | 200 | 244 | req-1202 | user-9000 | user session created
2026-09-13T00:00:03.554Z | WARN | PAYMENT | 197.176.24.176 | PATCH | /api/payments | 204 | 517 | req-1202 | - | retry scheduled after 5 attempts
2026-09-13T00:00:03.555Z | ERROR | API_GATEWAY | 80.80.66.238 | PUT | /api/users | 200 | 1365 | req-1203 | user-6191 | inventory lookup failed
2026-09-13T00:00:03.556Z | ERROR | PAYMENT | 17.195.234.208 | PATCH | /api/orders | 200 | 504 | req-1203 | user-4030 | data validation failed
2026-09-13T00:00:03.557Z | WARN | PAYMENT | 16.55.130.111 | GET | /health | 201 | 1194 | req-1203 | user-2708 | retry scheduled after 5 attempts
2026-09-13T00:00:03.558Z | INFO | INVENTORY | 126.201.211.110 | DELETE | /login | 201 | 928 | req-1203 | user-4230 | resource not found
2026-09-13T00:00:03.559Z | ERROR | API_GATEWAY | 52.225.120.69 | POST | /login | 201 | 180 | req-1204 | user-3864 | user session created
2026-09-13T00:00:03.560Z | ERROR | USER | 144.249.229.49 | PUT | /api/users | 204 | 1213 | req-1204 | user-2791 | connection timeout
2026-09-13T00:00:03.561Z | ERROR | INVENTORY | 73.40.105.86 | DELETE | /login | 204 | 519 | req-1204 | user-8289 | user session created
2026-09-13T00:00:03.562Z | ERROR | PAYMENT | 3.124.47.65 | GET | /api/notifications | 204 | 201 | req-1204 | user-1126 | database connection failed
2026-09-13T00:00:03.563Z | WARN | API_GATEWAY | 130.121.201.11 | PUT | /api/users | 201 | 204 | req-1205 | user-257 | retry scheduled after 3 attempts
2026-09-13T00:00:03.564Z | WARN | AUTH | 223.86.246.248 | GET | /api/payments | 204 | 687 | req-1205 | user-7731 | retry scheduled after 4 attempts
2026-09-13T00:00:03.565Z | WARN | API_GATEWAY | 144.163.185.47 | DELETE | /api/inventory | 200 | 715 | req-1206 | user-4202 | retry scheduled after 1 attempts
2026-09-13T00:00:03.566Z | DEBUG | ORDER | 90.218.54.196 | GET | /login | 204 | 578 | req-1206 | - | request completed
2026-09-13T00:00:03.567Z | ERROR | DATABASE | 70.194.197.249 | PUT | /login | 200 | 1128 | req-1206 | - | database connection failed
2026-09-13T00:00:03.568Z | ERROR | API_GATEWAY | 173.93.203.129 | PATCH | /api/orders/{id} | 200 | 1047 | req-1207 | user-8729 | user session created
2026-09-13T00:00:03.569Z | INFO | DATABASE | 35.135.198.87 | PATCH | /health | 204 | 965 | req-1207 | user-3371 | data validation failed
2026-09-13T00:00:03.570Z | INFO | USER | 53.240.203.69 | DELETE | /logout | 200 | 1067 | req-1207 | user-4655 | cache miss
2026-09-13T00:00:03.571Z | ERROR | USER | 129.75.242.57 | POST | /login | 200 | 180 | req-1207 | - | data validation failed
2026-09-13T00:00:03.572Z | ERROR | API_GATEWAY | 54.41.204.160 | PATCH | /logout | 204 | 1422 | req-1208 | user-2013 | authentication failed
2026-09-13T00:00:03.573Z | ERROR | AUTH | 33.198.169.201 | DELETE | /health | 201 | 28 | req-1208 | user-8817 | resource not found
2026-09-13T00:00:03.574Z | INFO | USER | 213.42.210.60 | PUT | /logout | 201 | 1055 | req-1208 | user-2037 | resource not found
2026-09-13T00:00:03.575Z | DEBUG | API_GATEWAY | 72.204.51.94 | GET | /api/orders | 200 | 285 | req-1209 | user-226 | request completed
2026-09-13T00:00:03.576Z | ERROR | INVENTORY | 8.125.184.250 | PUT | /api/orders/{id} | 201 | 898 | req-1209 | user-7648 | request completed
2026-09-13T00:00:03.577Z | WARN | NOTIFICATION | 121.167.11.101 | PUT | /api/notifications | 204 | 1467 | req-1209 | user-616 | retry scheduled after 2 attempts
2026-09-13T00:00:03.578Z | INFO | API_GATEWAY | 152.18.5.149 | DELETE | /login | 201 | 938 | req-1210 | user-6768 | user session created
2026-09-13T00:00:03.579Z | INFO | INVENTORY | 106.132.239.171 | DELETE | /api/orders | 204 | 711 | req-1210 | user-3810 | notification sent
2026-09-13T00:00:03.580Z | ERROR | PAYMENT | 154.241.123.244 | POST | /api/notifications | 204 | 625 | req-1210 | user-7393 | connection timeout
2026-09-13T00:00:03.581Z | ERROR | ORDER | 49.173.198.225 | PUT | /api/notifications | 204 | 114 | req-1210 | user-8969 | authentication failed
2026-09-13T00:00:03.582Z | DEBUG | API_GATEWAY | 41.166.84.141 | GET | /logout | 201 | 1282 | req-1211 | - | notification sent
2026-09-13T00:00:03.583Z | INFO | PAYMENT | 29.54.205.205 | PATCH | /api/payments | 204 | 949 | req-1211 | - | notification sent
2026-09-13T00:00:03.584Z | ERROR | USER | 199.27.29.178 | POST | /api/inventory | 200 | 874 | req-1211 | user-1601 | connection timeout
2026-09-13T00:00:03.585Z | INFO | AUTH | 89.195.249.126 | DELETE | /api/orders | 204 | 1316 | req-1211 | user-6388 | order processed successfully
2026-09-13T00:00:03.586Z | DEBUG | API_GATEWAY | 13.122.182.209 | DELETE | /api/inventory | 204 | 1405 | req-1212 | - | request completed
2026-09-13T00:00:03.587Z | ERROR | DATABASE | 179.107.202.213 | POST | /api/payments | 200 | 628 | req-1212 | - | request completed
2026-09-13T00:00:03.588Z | ERROR | ORDER | 27.107.95.138 | PUT | /health | 204 | 219 | req-1212 | user-3242 | user session created
2026-09-13T00:00:03.589Z | INFO | DATABASE | 33.105.148.41 | POST | /api/payments | 201 | 1170 | req-1212 | user-855 | user session created
2026-09-13T00:00:03.590Z | ERROR | API_GATEWAY | 170.63.204.213 | GET | /api/orders/{id} | 204 | 80 | req-1213 | user-2122 | authentication failed
2026-09-13T00:00:03.591Z | DEBUG | INVENTORY | 24.228.50.219 | POST | /api/payments | 200 | 979 | req-1213 | user-4352 | resource not found
2026-09-13T00:00:03.592Z | ERROR | API_GATEWAY | 205.233.67.142 | DELETE | /api/inventory | 200 | 565 | req-1214 | user-3465 | cache miss
2026-09-13T00:00:03.593Z | INFO | NOTIFICATION | 216.198.153.180 | PATCH | /api/orders/{id} | 200 | 1003 | req-1214 | user-2028 | user session created
2026-09-13T00:00:03.594Z | ERROR | INVENTORY | 115.201.238.2 | DELETE | /api/orders | 200 | 100 | req-1214 | - | inventory lookup failed
